"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"556",74150000,0,0.0497275680808861,0,6.01370805005293e-17,0,0.000329226914714598,0
"557",74350000,0,0.0618721822013206,0,6.01370805005293e-17,0,0.00414488414307357,0
"558",74750000,0,0.122103795687442,0,6.01370805005293e-17,0,0.0230687617644582,0
"559",74950000,0,0.163901379279971,0,6.01370805005293e-17,0,0.0362009412129945,0
"560",75150000,0,0.231977129133236,0,0.0416666666666667,0,0.0706803771752526,0
"561",75350000,0,0.315081724655405,0,0.0833333333333334,0,0.109881653044631,0
"562",75550000,0,0.404565603906937,0,0.333333333333333,0,0.216542441516938,0
"563",75750000,0,0.495294468266527,0,0.583333333333333,0,0.323594385803637,0
"564",75950000,0,0.617984379570454,0,0.75,0,0.414505921349998,0
"565",76150000,0,0.734904848756889,0.111111111111111,0.75,0,0.486150054216471,0
"566",76350000,0,0.850414936159339,0,0.75,0,0.487532147176936,0
"567",76550000,1,0.899701012938621,0.305555555555556,0.75,0.97778640289307,0.906224066484231,0
"568",76750000,0,0.875151746702687,0.611111111111111,0.75,0.913119387157998,0.974194650386264,0
"569",76950000,0,0.805621503100246,0,0.75,0.811744900929367,0.728496897737083,0
"570",77150000,0,0.673869541556571,0,0.75,0.682670512183198,0.646549135629486,0
"571",77350000,0,0.577729481327935,0,0.75,0.537365046793212,0.570690540539874,0
"572",77550000,0,0.52984835112202,0,0.708333333333333,0.388739533021843,0.495860026754207,0
"573",77750000,0,0.467297531485583,0,0.666666666666667,0.25,0.419526542810246,0
"574",77950000,0,0.361747750227294,0,0.416666666666667,0.133474064085087,0.271207369825257,1
"575",78150000,0,0.29261823131489,0,0.166666666666667,0.0495155660487905,0.144563106756636,0
"576",78350000,0,0.239495205665742,0,6.01370805005293e-17,0.00558458688743579,0.0617059919557299,0
"577",78550000,0,0.21316870975183,0,6.01370805005293e-17,0,0.0516800040940942,0
"578",78750000,0,0.19435453105086,0,6.01370805005293e-17,0,0.0457688688168355,0
"579",78950000,0,0.187780340338957,0,6.01370805005293e-17,0,0.0437033558197387,0
